ID,Footfall
3846325,1035
3846425,1180
3846525,1298
3846625,1368
3846725,789
3846825,964
3846925,1003
3847025,1104
3847125,1080
3847225,1196
3847325,1432
3847425,750
3847525,959
3847625,1078
3847725,1076
3847825,1096
3847925,1395
3848025,1377
3848125,965
3848225,891
3848325,981
3848425,1025
3848525,1082
3848625,1283
3848725,1332
3848825,952
3848925,1003
3849025,978
3849125,1097
3849225,1096
3849325,1292
3849425,1409
3849525,870
3849625,1015
3849725,988
3849825,1054
3849925,1111
3850025,1266
3850125,1350
3850225,994
3850325,947
3850425,1158
3850525,1101
3850625,1241
3850725,1377
3850825,1442
3850925,989
3851025,880
3851125,847
3851225,962
3851325,1194
3851425,1327
3851525,1391
3851625,849
3851725,941
3851825,899
3851925,1106
3852025,1049
3852125,1175
3852225,1295
3852325,1017
3852425,982
3852525,958
3852625,1084
3852725,1135
3852825,1326
3852925,1337
3853025,867
3853125,877
3853225,781
3853325,1052
3853425,1208
3853525,1322
3853625,1450
3853725,763
3853825,952
3853925,990
3854025,1098
3854125,1049
3854225,1335
3854325,1465
3854425,972
3854525,869
3854625,903
3854725,1049
3854825,1159
3854925,1370
3855025,1421
3855125,1044
3855225,874
3855325,956
3855425,1059
3855525,1035
3855625,1315
3855725,1282
3855825,989
3855925,1044
3856025,994
3856125,1036
3856225,1070
3856325,1261
3856425,1499
3856525,713
3856625,899
3856725,1005
3856825,1140
3856925,1277
3857025,1279
3857125,1400
3857225,693
3857325,665
3857425,893
3857525,968
3857625,1148
3857725,1322
3857825,1378
3857925,968
3858025,937
3858125,1029
3858225,1123
3858325,1303
3858425,1385
3858525,1614
3858625,728
3858725,749
3858825,1061
3858925,1156
3859025,1155
3859125,1319
3859225,1462
3859325,778
3859425,818
3859525,984
3859625,1103
3859725,1122
3859825,1283
3859925,1300
3860025,973
3860125,955
3860225,892
3860325,998
3860425,1240
3860525,1345
3860625,1479
3860725,793
3860825,1019
3860925,1046
3861025,1064
3861125,1148
3861225,1337
3861325,1329
3861425,912
3861525,996
3861625,933
3861725,961
3861825,1185
3861925,1293
3862025,1399
3862125,712
3862225,705
3862325,806
3862425,887
3862525,1145
3862625,1250
3862725,1526
3862825,790
3862925,748
3863025,858
3863125,1069
3863225,1135
3863325,1209
3863425,1488
3863525,725
3863625,729
3863725,802
3863825,858
3863925,1138
3864025,1221
3864125,1511
3864225,928
3864325,736
3864425,878
3864525,1091
3864625,1132
3864725,1324
3864825,1503
3864925,813
3865025,714
3865125,943
3865225,1002
3865325,1186
3865425,1306
3865525,1485
3865625,797
3865725,750
3865825,938
3865925,1067
3866025,1158
3866125,1283
3866225,1389
3866325,984
3866425,1099
3866525,1146
3866625,1094
3866725,1136
3866825,1345
3866925,1400
3867025,1092
3867125,1061
3867225,1037
3867325,1103
3867425,1111
3867525,1238
3867625,1416
3867725,907
3867825,998
3867925,1069
3868025,936
3868125,1063
3868225,1304
3868325,1398
3868425,1077
3868525,1080
3868625,974
3868725,1122
3868825,1202
3868925,1269
3869025,1461
3869125,1121
3869225,847
3869325,1082
3869425,1130
3869525,1192
3869625,1288
3869725,1375
3869825,870
3869925,870
3870025,932
3870125,1060
3870225,1151
3870325,1301
3870425,1449
3870525,1039
3870625,1147
3870725,1102
3870825,1099
3870925,1212
3871025,1303
3871125,1435
3871225,997
3871325,772
3871425,1001
3871525,1028
3871625,1175
3725726,988
3725826,1128
3725926,1049
3726026,1079
3726126,1263
3726226,1349
3726326,988
3726426,973
3726526,900
3726626,990
3726726,1102
3726826,1187
3726926,1447
3727026,812
3727126,830
3727226,868
3727326,1081
3727426,1139
3727526,1267
3727626,1423
3727726,1038
3727826,941
3727926,872
3728026,1043
3728126,1167
3728226,1319
3728326,1504
3728426,684
3728526,664
3728626,715
3728726,1239
3728826,1266
3728926,1249
3729026,1421
3729126,668
3729226,645
3729326,712
3729426,924
3729526,1148
3729626,1360
3729726,1490
3729826,801
3729926,920
3730026,933
3730126,1012
3730226,1128
3730326,1316
3730426,1394
3730526,966
3730626,772
3730726,981
3730826,1145
3730926,1119
3731026,1325
3731126,1422
3731226,903
3731326,884
3731426,928
3731526,935
3731626,1197
3731726,1233
3731826,1476
3731926,853
3732026,740
3732126,882
3732226,1072
3732326,1202
3732426,1326
3732526,1433
3732626,910
3732726,848
3732826,823
3732926,992
3733026,1121
3733126,1337
3733226,1463
3733326,889
3733426,793
3733526,908
3733626,1021
3733726,1251
3733826,1323
3733926,1395
3734026,647
3734126,764
3734226,915
3734326,957
3734426,1168
3734526,1218
3734626,1339
3734726,837
3734826,810
3734926,926
3735026,949
3735126,1171
3735226,1307
3735326,1435
3735426,746
3735526,994
3735626,948
3735726,1026
3735826,1161
3735926,1199
3736026,1432
3736126,782
3736226,800
3736326,991
3736426,1179
3736526,1294
3736626,1307
3736726,1420
3736826,750
3736926,838
3737026,971
3737126,1130
3737226,1237
3737326,1364
3737426,1455
3737526,798
3737626,678
3737726,850
3737826,943
3737926,1140
3738026,1301
3738126,1433
3738226,646
3738326,699
3738426,948
3738526,1036
3738626,1153
3738726,1302
3738826,1341
3738926,801
3739026,729
3739126,937
3739226,961
3739326,1241
3739426,1428
3739526,1486
3739626,661
3739726,650
3739826,781
3739926,1072
3740026,1301
3740126,1464
3740226,1677
3740326,589
3740426,815
3740526,868
3740626,1063
3740726,1154
3740826,1280
3740926,1370
3741026,733
3741126,743
3741226,964
3741326,930
3741426,1261
3741526,1349
3741626,1415
3741726,750
3741826,635
3741926,830
3742026,1012
3742126,1231
3742226,1281
3742326,1407
3742426,748
3742526,882
3742626,946
3742726,950
3742826,1091
3742926,1332
3743026,1449
3743126,1047
3743226,977
3743326,830
3743426,997
3743526,1253
3743626,1356
3743726,1472
3743826,807
3743926,622
3744026,939
3744126,1053
3744226,1248
3744326,1298
3744426,1478
3744526,840
3744626,971
3744726,977
3744826,1107
3744926,1146
3745026,1296
3745126,1398
3745226,792
3745326,1078
3745426,915
3745526,1064
3745626,1115
3745726,1280
3745826,1410
3745926,544
3746026,642
3746126,914
3746226,980
3746326,1222
3746426,1351
3746526,1421
3746626,825
3746726,743
3746826,961
3746926,1154
3747026,1156
3747126,1317
3747226,1422
3747326,725
3747426,938
3747526,961
3747626,963
3747726,1085
3747826,1270
3747926,1523
3748026,626
3748126,640
3748226,857
3748326,1103
3748426,1072
3748526,1357
3748626,1560
3748726,671
3748826,666
3748926,890
3749026,1031
3749126,1124
3749226,1352
3749326,1419
3749426,1057
3749526,699
3749626,951
3749726,1071
3749826,1062
3749926,1355
3750026,1435
3750126,679
3750226,671
3750326,815
3750426,1017
3750526,1113
3750626,1316
3750726,1422
3750826,704
3750926,758
3751026,954
3751126,994
3751226,1128
3751326,1278
3751426,1449
3751526,767
3751626,901
3751726,971
3751826,1006
3751926,1135
3752026,1257
3752126,1399
3752226,705
3752326,976
3752426,1060
3752526,1103
3752626,1167
3752726,1333
3752826,1376
3752926,710
3753026,811
3753126,989
3753226,1121
3753326,1167
3753426,1278
3753526,1391
3753626,754
3753726,609
3753826,791
3753926,989
3754026,1246
3754126,1274
3754226,1446
3754326,883
3754426,812
3754526,996
3754626,894
3754726,1241
3754826,1365
3754926,1456
3755026,705
3755126,688
3755226,877
3755326,1035
3755426,1100
3755526,1328
3755626,1413
3755726,684
3755826,1028
3755926,978
3756026,1100
3756126,1177
3756226,1340
3756326,1380
3756426,787
3756526,873
3756626,924
3756726,971
3756826,1151
3756926,1307
3757026,1434
3757126,912
3757226,891
3757326,964
3757426,1032
3757526,1323
3757626,1277
3757726,1468
3757826,779
3757926,631
3758026,1009
3758126,1045
3758226,1233
3758326,1308
3758426,1489
3758526,1124
3758626,794
3758726,900
3758826,920
3758926,1059
3759026,1266
3759126,1362
3759226,762
3759326,920
3759426,923
3759526,927
3759626,1142
3759726,1342
3759826,1444
3759926,1070
3760026,944
3760126,854
3760226,983
3760326,1304
3760426,1288
3760526,1442
3760626,907
3760726,782
3760826,911
3760926,1002
3761026,1131
3761126,1235
3761226,1472
3761326,999
3761426,973
3761526,1009
3761626,1085
3761726,1153
3761826,1316
3761926,1480
3762026,1131
3762126,1136
3762226,988
3762326,977
3762426,1111
3762526,1236
3762626,1390
3762726,925
3762826,940
3762926,901
3763026,1011
3763126,1104
3763226,1333
3763326,1467
3763426,751
3763526,746
3763626,702
3763726,983
3763826,1099
3763926,1391
3764026,1533
3764126,775
3764226,744
3764326,701
3764426,931
3764526,1139
3764626,1288
3764726,1456
3764826,1016
3764926,1026
3765026,1074
3765126,1072
3765226,1148
3765326,1269
3765426,1357
3765526,964
3765626,980
3765726,1080
3765826,923
3765926,1158
3766026,1303
3766126,1393
3766226,725
3766326,737
3766426,684
3766526,895
3766626,1217
3766726,1325
3766826,1401
3766926,774
3767026,758
3767126,954
3767226,883
3767326,1166
3767426,1402
3767526,1438
3767626,807
3767726,838
3767826,830
3767926,909
3768026,1146
3768126,1216
3768226,1390
3768326,796
3768426,685
3768526,981
3768626,1068
3768726,1230
3768826,1327
3768926,1436
3769026,752
3769126,735
3769226,779
3769326,999
3769426,1060
3769526,1359
3769626,1635
3769726,729
3769826,708
3769926,753
3770026,858
3770126,1143
3770226,1425
3770326,1678
3770426,720
3770526,725
3770626,833
3770726,1246
3770826,1247
3770926,1176
3771026,1391
3771126,679
3771226,627
3771326,862
3771426,1077
3771526,1188
3771626,1395
3771726,1441
3771826,762
3771926,620
3772026,838
3772126,1044
3772226,1138
3772326,1243
3772426,1470
3772526,715
3772626,789
3772726,879
3772826,1141
3772926,1184
3773026,1212
3773126,1434
3773226,739
3773326,749
3773426,935
3773526,1102
3773626,1204
3773726,1272
3773826,1322
3773926,761
3774026,748
3774126,811
3774226,1022
3774326,1239
3774426,1360
3774526,1354
3774626,811
3774726,661
3774826,855
3774926,1126
3775026,1102
3775126,1437
3775226,1366
3775326,871
3775426,927
3775526,975
3775626,1021
3775726,1059
3775826,1336
3775926,1449
3776026,718
3776126,778
3776226,960
3776326,997
3776426,1176
3776526,1406
3776626,1300
3776726,934
3776826,807
3776926,861
3777026,957
3777126,1101
3777226,1266
3777326,1357
3777426,815
3777526,821
3777626,807
3777726,1011
3777826,1344
3777926,1394
3778026,1449
3778126,611
3778226,669
3778326,937
3778426,1150
3778526,1116
3778626,1396
3778726,1441
3778826,725
3778926,661
3779026,877
3779126,932
3779226,1191
3779326,1287
3779426,1418
3779526,954
3779626,942
3779726,830
3779826,960
3779926,1155
3780026,1225
3780126,1297
3780226,745
3780326,757
3780426,934
3780526,1034
3780626,1115
3780726,1293
3780826,1448
3780926,601
3781026,590
3781126,891
3781226,961
3781326,1131
3781426,1256
3781526,1429
3781626,670
3781726,665
3781826,815
3781926,960
3782026,1261
3782126,1330
3782226,1466
3782326,686
3782426,644
3782526,900
3782626,943
3782726,1261
3782826,1281
3782926,1504
3783026,872
3783126,715
3783226,877
3783326,1032
3783426,1251
3783526,1489
3783626,1392
3783726,629
3783826,723
3783926,930
3784026,1015
3784126,1110
3784226,1280
3784326,1478
3784426,747
3784526,787
3784626,956
3784726,973
3784826,1222
3784926,1356
3785026,1436
3785126,791
3785226,766
3785326,822
3785426,1071
3785526,1091
3785626,1286
3785726,1499
3785826,682
3785926,601
3786026,800
3786126,982
3786226,1142
3786326,1331
3786426,1271
3786526,762
3786626,1011
3786726,882
3786826,1009
3786926,1139
3787026,1322
3787126,1421
3787226,719
3787326,726
3787426,1036
3787526,933
3787626,1072
3787726,1301
3787826,1404
3787926,865
3788026,910
3788126,1008
3788226,921
3788326,1138
3788426,1292
3788526,1448
3788626,910
3788726,679
3788826,849
3788926,971
3789026,1157
3789126,1251
3789226,1484
3789326,708
3789426,703
3789526,793
3789626,984
3789726,1242
3789826,1287
3789926,1416
3790026,642
3790126,537
3790226,931
3790326,966
3790426,1166
3790526,1260
3790626,1492
3790726,827
3790826,759
3790926,920
3791026,935
3791126,1144
3791226,1218
3791326,1448
3791426,915
3791526,849
3791626,977
3791726,1103
3791826,1117
3791926,1302
3792026,1490
3792126,1102
3792226,1088
3792326,1090
3792426,1016
3792526,1225
3792626,1328
3792726,1424
3792826,1064
3792926,1098
3793026,1029
3793126,1038
3793226,1195
3793326,1320
3793426,1432
3793526,873
3793626,685
3793726,935
3793826,920
3793926,1211
3794026,1246
3794126,1451
3794226,739
3794326,753
3794426,969
3794526,879
3794626,1158
3794726,1225
3794826,1407
3794926,775
3795026,753
3795126,864
3795226,919
3795326,1099
3795426,1153
3795526,1363
3795626,765
3795726,673
3795826,883
3795926,1010
3796026,1122
3796126,1179
3796226,1392
3796326,1025
3796426,975
3796526,957
3796626,786
3796726,1220
3796826,1309
3796926,1381
3797026,994
3797126,777
3797226,926
3797326,1138
3797426,1176
3797526,1332
3797626,1371
3797726,1084
3797826,1072
3797926,1097
3798026,1056
3798126,1282
3798226,1279
3798326,1367
3798426,978
3798526,985
3798626,1046
3798726,1149
3798826,1154
3798926,1288
3799026,1474
3799126,974
3799226,1058
3799326,1009
3799426,1133
3799526,1145
3799626,1348
3799726,1358
3799826,842
3799926,795
3800026,912
3800126,1104
3800226,1179
3800326,1329
3800426,1516
3800526,735
3800626,773
3800726,818
3800826,997
3800926,1166
3801026,1233
3801126,1433
3801226,996
3801326,982
3801426,893
3801526,947
3801626,1195
3801726,1372
3801826,1476
3801926,828
3802026,724
3802126,827
3802226,1164
3802326,1226
3802426,1268
3802526,1440
3802626,1031
3802726,796
3802826,959
3802926,1144
3803026,1155
3803126,1353
3803226,1416
3803326,1003
3803426,804
3803526,912
3803626,1075
3803726,1195
3803826,1286
3803926,1448
3804026,805
3804126,727
3804226,866
3804326,1022
3804426,1195
3804526,1313
3804626,1478
3804726,719
3804826,825
3804926,923
3805026,1002
3805126,1167
3805226,1355
3805326,1519
3805426,743
3805526,552
3805626,803
3805726,1007
3805826,1104
3805926,1320
3806026,1328
3806126,1011
3806226,1005
3806326,982
3806426,1067
3806526,1305
3806626,1268
3806726,1512
3806826,793
3806926,798
3807026,903
3807126,1033
3807226,1317
3807326,1399
3807426,1585
3807526,660
3807626,683
3807726,898
3807826,995
3807926,1144
3808026,1243
3808126,1420
3808226,820
3808326,847
3808426,1010
3808526,1042
3808626,1229
3808726,1260
3808826,1423
3808926,899
3809026,956
3809126,927
3809226,1085
3809326,1194
3809426,1238
3809526,1495
3809626,706
3809726,753
3809826,991
3809926,1044
3810026,1170
3810126,1382
3810226,1430
3810326,834
3810426,737
3810526,922
3810626,1051
3810726,1164
3810826,1402
3810926,1381
3811026,795
3811126,687
3811226,973
3811326,1095
3811426,1139
3811526,1244
3811626,1384
3811726,1109
3811826,970
3811926,852
3812026,1021
3812126,1062
3812226,1394
3812326,1424
3812426,659
3812526,669
3812626,1013
3812726,1102
3812826,1314
3812926,1272
3813026,1430
3813126,732
3813226,648
3813326,939
3813426,996
3813526,1101
3813626,1257
3813726,1374
3813826,748
3813926,654
3814026,844
3814126,1097
3814226,1130
3814326,1391
3814426,1513
3814526,739
3814626,674
3814726,872
3814826,927
3814926,1154
3815026,1295
3815126,1325
3815226,782
3815326,862
3815426,823
3815526,928
3815626,1144
3815726,1306
3815826,1351
3815926,784
3816026,678
3816126,779
3816226,981
3816326,1263
3816426,1316
3816526,1389
3816626,748
3816726,791
3816826,802
3816926,987
3817026,1209
3817126,1353
3817226,1455
3817326,844
3817426,633
3817526,897
3817626,945
3817726,1119
3817826,1318
3817926,1512
3818026,799
3818126,850
3818226,960
3818326,1052
3818426,1122
3818526,1419
3818626,1601
3818726,701
3818826,844
3818926,752
3819026,1037
3819126,1250
3819226,1253
3819326,1375
3819426,748
3819526,752
3819626,805
3819726,998
3819826,1096
3819926,1315
3820026,1530
3820126,648
3820226,670
3820326,792
3820426,1084
3820526,1249
3820626,1269
3820726,1381
3820826,858
3820926,846
3821026,1001
3821126,1041
3821226,1133
3821326,1338
3821426,1389
3821526,1028
3821626,948
3821726,933
3821826,929
3821926,1111
3822026,1300
3822126,1422
3822226,768
3822326,667
3822426,838
3822526,1034
3822626,1227
3822726,1348
3822826,1399
3822926,748
3823026,659
3823126,838
3823226,1032
3823326,1168
3823426,1193
3823526,1411
3823626,671
3823726,669
3823826,788
3823926,995
3824026,1127
3824126,1331
3824226,1413
3824326,712
3824426,759
3824526,866
3824626,1015
3824726,1274
3824826,1224
3824926,1425
3825026,859
3825126,813
3825226,855
3825326,1082
3825426,1124
3825526,1321
3825626,1444
3825726,735
3825826,703
3825926,995
3826026,842
3826126,1092
3826226,1199
3826326,1475
3826426,838
3826526,782
3826626,1084
3826726,1079
3826826,1160
3826926,1319
3827026,1415
3827126,764
3827226,766
3827326,1042
3827426,860
3827526,1210
3827626,1312
3827726,1471
3827826,1018
3827926,936
3828026,1043
3828126,941
3828226,1180
3828326,1268
3828426,1435
3828526,774
3828626,691
3828726,1005
3828826,926
3828926,1315
3829026,1266
3829126,1472
3829226,831
3829326,1079
3829426,922
3829526,997
3829626,1287
3829726,1315
3829826,1494
3829926,780
3830026,761
3830126,865
3830226,1004
3830326,1287
3830426,1250
3830526,1513
3830626,793
3830726,747
3830826,799
3830926,988
3831026,1272
3831126,1224
3831226,1510
3831326,702
3831426,739
3831526,845
3831626,973
3831726,1127
3831826,1300
3831926,1523
3832026,754
3832126,801
3832226,799
3832326,912
3832426,1185
3832526,1315
3832626,1429
3832726,953
3832826,940
3832926,957
3833026,1129
3833126,1148
3833226,1271
3833326,1449
3833426,903
3833526,958
3833626,976
3833726,1024
3833826,1153
3833926,1281
3834026,1361
3834126,1039
3834226,1118
3834326,1114
3834426,1152
3834526,1091
3834626,1281
3834726,1510
3834826,753
3834926,865
3835026,983
3835126,944
3835226,1214
3835326,1241
3835426,1436
3835526,869
3835626,870
3835726,965
3835826,1052
3835926,1135
3836026,1266
3836126,1349
3836226,1067
3836326,1113
3836426,1031
3836526,1090
3836626,1190
3836726,1348
3836826,1421
3836926,857
3837026,777
3837126,846
3837226,925
3837326,1182
3837426,1305
3837526,1419
3837626,916
3837726,917
3837826,958
3837926,1177
3838026,1191
3838126,1293
3838226,1416
3838326,846
3838426,878
3838526,891
3838626,1006
3838726,1154
3838826,1349
3838926,1436
3839026,910
3839126,973
3839226,918
3839326,1004
3839426,1225
3839526,1358
3839626,1535
3839726,769
3839826,797
3839926,847
3840026,1007
3840126,1207
3840226,1266
3840326,1399
3840426,920
3840526,1011
3840626,1092
3840726,1064
3840826,1189
3840926,1233
3841026,1446
3841126,1116
3841226,1076
3841326,983
3841426,1010
3841526,1203
3841626,1354
3841726,1459
3841826,809
3841926,775
3842026,902
3842126,931
3842226,1245
3842326,1392
3842426,1449
3842526,739
3842626,713
3842726,906
3842826,947
3842926,1174
3843026,1234
3843126,1396
3843226,650
3843326,784
3843426,851
3843526,998
3843626,1208
3843726,1205
3843826,1447
3843926,1066
3844026,974
3844126,1003
3844226,1060
3844326,987
3844426,1335
3844526,1322
3844626,815
3844726,713
3844826,912
3844926,977
3845026,1149
3845126,1301
3845226,1398
3845326,939
3845426,784
3845526,876
3845626,981
3845726,1088
3845826,1430
3845926,1400
